Year	Candidate ID	Candidate	Incumbent/Challenger/Open-Seat	Party	Party Designation	Total Receipts	Authorized Tranfers From	Total Disbursements	Transfers to Authorized	Beginning Cash	Ending Cash	Contrib from Candidate	Loans from Candidate	Other Loans	Candidate Loan Repayments	Other Loan Repayments	Debts Owed By	#$200-$499 Contrib	Total $200-$499	#$500-$749	Total $500-$749	#$750+ Contrib	Total $750+ Contrib	Total Indiv. Contrib	Major Pty Contrib	Party Indep Expend For	Corp. Contributions	Labor Contributions	Non-Connected Cont	T/M/H Contrib	Cooperative Contrib	Corp W/p Stock Cont	Non-Party Exp.	Non-Party Exp. Agn	Indep. Exp For	Indep Exp. Agn	Comm Cost For	Comm Cost Agn	State Code	District	Spec Elec Status	Primary Elec Status	Runoff Elec Status	General Elec Status	General Elec Pct	Spec. Elec. Cand	Party Coordinated Expenditures	Party Independent Expenditures Against
1996	H6MT01079	HUDETZ, LEO	O	1	DEM	76627	0	76581	0	0	0	102	48084	0	1985	0	0	7	1842	6	3129	11	10889	25127	0	0	0	0	0	3250	0	0	0	0	0	0	0	0	MT	1		L			0		0	0
1996	H6MT00030	JENT, GEORGE LARRY	O	1	DEM	30299	0	29720	0	0	578	0	10500	10000	0	0	20500	4	1000	7	3500	2	2000	9252	0	0	0	0	0	545	0	0	0	0	0	0	0	0	MT	1		L			0		0	0
1996	H6MT00048	WATERMAN, MIGNON R	O	1	DEM	170191	0	169489	0	0	1684	3430	1000	0	1000	0	0	123	29885	25	12500	19	18250	146232	150	0	0	0	5248	6545	0	1000	0	0	0	0	0	0	MT	1		L			0		0	0
1996	H6MT00055	YELLOWTAIL, BILL	O	1	DEM	648399	0	641492	0	0	6907	0	0	0	0	0	0	165	42841	96	48400	101	99050	439132	5000	0	1200	117250	34100	27667	0	1000	0	0	0	0	4194	0	MT	1		W		L	43		123229	0
1996	H6MT00014	HILL, RICK	O	2	REP	977435	0	943062	0	0	34348	7322	108970	0	0	48665	149877	368	85642	174	87645	145	142166	592732	17700	0	81867	0	46515	101629	3000	2500	42987	0	0	0	938	16732	MT	1		W		W	52		154917	0
1996	H6MT00022	MACKAY, DWIGHT	O	2	REP	282859	0	282858	0	0	0	2854	25000	0	808	0	0	176	48606	97	48675	44	43315	242630	0	0	7550	0	0	3895	0	500	0	0	0	0	0	0	MT	1		L			0		0	0
1996	H6MT01061	MIKKELSEN, ALAN W	O	2	REP	103164	0	103071	0	0	92	0	11000	1000	0	1000	13680	39	9178	34	17946	35	34535	88907	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	MT	1		L			0		0	0
1996	H6MT01087	BROOKS, JIM M.D.	O	3	NLP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT	1		W		L	4		0	0
1996	S6NE00095	NELSON, E BENJAMIN	O	1	DEM	2179131	0	2159653	0	0	19478	0	100000	0	0	0	100000	465	118325	373	188450	585	583940	1098301	20296	0	332166	184000	67799	276671	21000	26850	52	0	0	0	11001	0	NE	0		W		L	41		140550	332896
1996	S6NE00087	HAGEL, CHUCK	O	2	REP	3612338	0	3564316	0	0	48002	21363	1037000	0	0	0	1052107	1020	261379	669	339521	900	886050	2042067	28600	0	212320	5000	99820	145315	3500	16079	52	0	0	0	1011	0	NE	0		W		W	56		146567	0
1996	S6NE00079	STENBERG, DONALD B	O	2	REP	524139	0	521721	0	0	2916	8399	155000	0	0	0	167678	168	40334	118	59398	123	120844	328716	0	0	11550	0	3040	8050	4798	1000	52	0	0	0	1317	0	NE	0		L			0		0	0
1996	S4NE00025	DECAMP, JOHN W.	O	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NE	0		W		L	1		0	0
1996	S6NE00103	DUNN, BILL	O	3	NLP	8307	0	8307	0	0	0	1547	3600	0	570	0	0	0	0	0	0	2	1658	2160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NE	0		W		L	0		0	0
1996	H4NE01031	COMBS, PATRICK J	C	1	DEM	59119	0	59666	0	966	419	0	2700	0	2700	0	54079	10	2499	0	0	2	2000	16796	1150	0	0	35550	0	0	0	0	0	0	0	0	3709	0	NE	1		W		L	29		866	0
1996	H2NE01019	PALS, MARLIN	C	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NE	1		L			0		0	0
1996	H8NE01016	BEREUTER, DOUGLAS K	I	2	REP	405151	0	394292	0	18858	29636	0	0	0	0	0	0	48	13956	36	18000	11	10350	123203	6339	0	148300	0	12384	91375	9000	8150	0	0	0	0	64	0	NE	1		W		W	70		0	0
1996	H6NE02083	DAVIS, JAMES MARTIN	C	1	DEM	416128	0	384582	0	0	31543	0	10000	0	0	0	10000	80	20593	58	29100	92	91139	214572	5350	0	4185	129590	14600	30812	0	750	0	0	0	0	8297	0	NE	2		W		L	40		27825	0
1996	H8NE02105	PRITCHETT, M JESS	C	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NE	2		L			0		0	0
1996	H4NE02047	CHRISTENSEN, JON LYNN	I	2	REP	1771220	0	1722490	0	13404	62133	0	0	0	0	5000	18181	468	120267	321	162629	529	520874	1084923	20283	0	276314	2500	73618	215271	10000	43422	2885	4000	0	0	10193	142	NE	2		W		W	56		56833	0
1996	H6NE02109	DUNN, PATRICIA A.	C	3	NLP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NE	2		W		L	1		0	0
1996	H6NE02091	TORRISON, PHILLIP E.	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NE	2		W		L	0		0	0
1996	H6NE03081	WEBSTER, JOHN D	C	1	DEM	15523	0	15482	0	0	40	0	70	0	0	0	1276	1	400	0	0	0	0	12818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NE	3				L	22		0	0
1996	H0NE03035	BARRETT, WILLIAM E (BILL)	I	2	REP	264351	0	203582	0	66566	127335	0	0	0	0	0	0	72	19547	29	14630	19	18750	110720	2890	0	44600	4500	5866	73000	17000	2000	0	0	0	0	38	0	NE	3		W		W	77		0	0
1996	H6NV00127	TOMBURELLO, LOUIS R	C	3	LIB	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NV	0		W			0		0	0
1996	H6NV01091	BANTA, DANIEL D	C	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NV	1		L			0		0	0
1996	H6NV01083	COFFIN, JAMES ROBERT	C	1	DEM	601069	0	592726	0	0	8341	0	100000	0	100000	0	306	97	24957	81	40713	110	108800	219395	5475	0	15250	196536	31519	20526	0	0	0	0	0	0	8059	0	NV	1		W		L	43		49643	0
1996	H6NV01109	GROSS, ROBERT E	C	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NV	1		L			0		0	0
1996	H6NV01117	MAUTNER, DAVID B	C	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NV	1		L			0		0	0
1996	H4NV01021	ENSIGN, JOHN ERIC	I	2	REP	1989386	0	1904413	0	48605	133578	0	0	0	105000	0	25300	503	120505	333	169282	669	663130	1189784	10602	0	320906	8500	70663	274530	2000	23350	12283	11465	0	0	9969	0	NV	1		W		W	50		59724	0
1996	H6NV01133	DAN, JAMES	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NV	1		W		L	1		0	0
1996	H6NV01141	EIDSON, RICHARD	C	3	NLP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NV	1		W		L	1		0	0
1996	H6NV01125	GUNDERSON, TED	C	3	OTH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NV	1		W		L	2		0	0
1996	H6NV02073	MARTIN, MIKE	O	1	DEM	600	0	1113	0	0	0	0	0	0	0	0	0	0	0	1	500	0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NV	2		L			0		0	0
1996	H6NV02057	WARD, DAVID	O	1	DEM	41366	0	41365	0	0	0	1620	11708	0	4808	0	0	16	4130	4	2248	9	8750	21788	0	0	500	6000	2500	500	0	0	0	0	0	0	0	0	NV	2					0		0	0
1996	H6NV02099	WILSON, THOMAS ROLAND DAVE II	O	1	DEM	608762	0	606227	0	0	2533	2515	150000	0	6943	0	178821	91	25349	144	72203	160	159268	306901	84	0	48207	67500	9500	17800	0	0	0	0	0	0	6116	0	NV	2		W		L	35		20000	0
1996	H6NV02107	WINCHESTER, JESSI	O	1	DEM	15258	0	15666	0	0	0	10069	4122	0	4122	0	0	2	451	1	500	1	750	1373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NV	2		L			0		0	0
1996	H6NV02040	CAFFERATA, PATRICIA DILLON	O	2	REP	237520	0	237409	0	0	111	0	110426	0	68	0	127448	69	17198	23	11500	9	8700	98925	0	0	11000	0	2644	10244	500	0	0	0	0	0	0	0	NV	2		L			0		0	0
1996	H6NV02115	EDWARDS, ROBERT J SR	O	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NV	2		L			0		0	0
1996	H6NV02032	GIBBONS, JAMES A	O	2	REP	754380	0	724036	0	0	30343	0	7500	0	7500	0	7500	297	78908	175	88997	226	222702	523523	82849	0	101550	2500	16465	70300	1000	1000	0	0	0	0	348	0	NV	2		W		W	58		59861	0
1996	H6NV02081	LAU, CHERYL A	O	2	REP	190872	0	190872	0	0	0	0	72959	0	7203	0	65756	83	19805	38	19000	47	47000	116913	0	0	1500	0	0	0	0	0	0	0	0	0	0	0	NV	2		L			0		0	0
1996	H6NV02123	MCMILLAN, PATRICK S M	O	2	REP	10670	0	15367	0	0	-4341	0	8200	0	0	0	4341	2	490	1	500	0	0	2470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NV	2		L			0		0	0
1996	H6NV02131	MILKO, HILARY MICHAEL	O	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NV	2		L			0		0	0
1996	H6NV02149	SCHAEFER, MIKE	O	2	REP	18529	0	15837	0	0	0	0	0	0	0	0	2169	0	0	0	0	0	0	0	0	0	615	0	0	1000	0	0	0	0	0	0	0	0	NV	2		L			0		0	0
1996	H6NV02065	SEALE, ROBERT	O	2	REP	111374	0	108102	0	0	3270	0	28100	0	4000	0	24100	67	17450	33	16500	30	29900	75774	0	0	8500	0	0	0	0	0	0	0	0	0	0	0	NV	2		L			0		0	0
1996	H2NV02171	HANSEN, DAN	O	3	OTH	28259	0	28258	0	0	0	8000	0	0	0	0	0	9	2500	8	4100	11	10875	20259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NV	2		W		L	3		0	0
1996	S0NH00169	RAUH, JOHN	C	1	DEM	469651	0	469622	0	0	29	55700	64000	0	1000	0	36991	0	0	0	0	0	0	302613	0	0	0	0	0	98	0	0	0	0	0	0	0	0	NH	0		L			0		0	0
1996	S6NH00075	SWETT, DICK	C	1	DEM	1759089	0	1558563	0	0	198526	0	0	0	0	0	0	357	91873	346	173728	898	893694	1330736	24250	0	15450	190941	90197	43300	500	7000	0	4738	0	6585	12601	0	NH	0		W		L	46		118000	921711
1996	S0NH00144	SMITH, ROBERT C	I	2	REP	1708376	0	1718413	0	200376	190341	0	0	0	0	0	0	558	141445	186	93662	345	341722	782076	17500	0	460467	3000	137487	259497	0	15500	102105	0	0	0	8994	0	NH	0		W		W	49		118174	100000
1996	S2NH00157	BLEVENS, KEN	C	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NH	0		W		L	4		0	0
1996	H8NH01053	KEEFE, JOSEPH F	O	1	DEM	586642	0	580749	0	0	6098	0	0	0	0	0	19633	223	54082	123	61700	161	161632	350504	11700	0	4450	145950	28749	22566	0	2000	0	0	0	0	5350	0	NH	1		W		L	46		58925	0
1996	H6NH01123	CLARK, VIVIAN R	O	2	REP	24502	0	24503	0	0	0	11177	10000	0	10000	0	0	0	0	1	500	2	2000	3225	0	0	0	0	100	0	0	0	0	0	0	0	0	0	NH	1		L			0		0	0
1996	H6NH01149	COLANTUONO, THOMAS P	O	2	REP	88311	0	88066	0	0	244	0	46176	0	0	0	50032	18	5000	13	6500	12	11500	36941	0	0	500	0	0	0	0	4000	0	0	0	0	0	0	NH	1		L			0		0	0
1996	H6NH01180	DEMINICO, JOSEPH J (JOE) JR	O	2	REP	2215	0	1761	0	311	765	0	1100	0	0	0	28847	1	200	0	0	0	0	1115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NH	1		L			0		0	0
1996	H6NH01156	HEATH, JACK	O	2	REP	202581	0	202345	0	0	235	0	38100	0	0	0	38100	27	7500	72	36800	127	127000	159389	0	0	0	0	1500	4500	0	0	0	0	0	0	0	0	NH	1		L			0		0	0
1996	H6NH01198	LOVEJOY, GEORGE A	O	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NH	1		L			0		0	0
1996	H6NH01164	PAPPAS, TONI	O	2	REP	24118	0	24069	0	0	0	1000	1000	0	275	0	0	14	4000	8	4000	3	3000	21260	0	0	0	0	0	0	0	0	1622	0	0	0	0	0	NH	1		L			0		0	0
1996	H6NH01131	SUNUNU, JOHN E	O	2	REP	609524	0	545865	0	0	63658	580	40000	0	32580	0	7418	135	34050	152	76200	238	236690	410051	6000	0	53550	0	43764	51550	0	0	13841	0	0	0	418	0	NH	1		W		W	50		60000	0
1996	H6NH01172	WIECZOREK, RAYMOND J	O	2	REP	162877	0	162399	0	0	478	0	72700	0	0	0	72700	47	12100	36	18000	41	40800	85975	0	0	1000	0	1000	2500	0	0	0	0	0	0	0	0	NH	1		L			0		0	0
1996	H6NH01206	FLANDERS, GARY A	O	3	LIB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NH	1		W		L	3		0	0
1996	H6NH02055	ARNESEN, DEBORAH ARNIE	C	1	DEM	719967	0	706623	0	0	13345	236	0	0	0	0	0	261	65629	135	68030	133	132243	490266	5000	0	0	126292	50777	29715	0	2000	0	0	0	0	13707	0	NH	2		W		L	43		40000	0
1996	H6NH02063	BROUSE, LAWSON	C	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NH	2		L			0		0	0
1996	H6NH02071	ALBERT, DANA PAUL	C	2	REP	10932	0	11652	0	0	1057	6184	1000	0	0	0	0	1	200	0	0	0	0	3323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NH	2		L			0		0	0
1996	H6NH02089	ALCIERE, TOM	C	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NH	2		L			0		0	0
1996	H0NH02017	BASS, CHARLES F	I	2	REP	691374	0	625147	0	727	66913	0	18000	0	72000	0	40000	173	42429	184	92400	171	169625	382958	10325	0	109950	1500	68781	73713	1000	6250	2648	0	0	0	434	6410	NH	2		W		W	50		59985	0
1996	H4NH02050	HAMMOND, MICHAEL EARL	C	2	REP	79361	0	80747	0	3328	2146	1071	0	0	4025	0	65190	15	3800	8	4000	9	9000	57132	0	0	4816	0	3550	0	0	10667	0	0	0	0	0	0	NH	2		L			0		0	0
1996	H6NH02097	KULAK, ROBERT J	C	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NH	2		L			0		0	0
1996	H8NH02135	KENDEL, ROY	C	3	OTH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NH	2		W		L	1		0	0
1996	H6NH02105	LAMIRANDE, CAROLE ANN	C	3	IND	6932	0	7091	0	0	0	1627	2000	0	0	0	0	0	0	1	500	0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NH	2		W		L	4		0	0
1996	S6NJ00172	TORRICELLI, ROBERT G	O	1	DEM	9212608	0	9132320	0	0	77588	0	0	0	0	0	164378	1699	442894	2040	1027024	4015	4016267	6113977	17882	0	266153	384670	148927	144327	13000	5846	0	91	0	0	124441	0	NJ	0		W		W	52		720180	31651
1996	S6NJ00149	DUHAIME, RICHARD	O	2	REP	239434	0	239433	0	0	0	0	10000	0	0	0	10000	27	7650	48	24125	72	70700	227434	0	0	0	0	1200	0	0	0	0	0	0	0	0	0	NJ	0		L			0		0	0
1996	S6NJ00156	LAROSSA, RICHARD J	O	2	REP	101968	0	87545	0	0	14421	640	25000	0	25000	0	11123	61	15550	32	16000	19	19000	73878	0	0	3250	1500	1000	0	0	0	0	0	0	0	20162	0	NJ	0		L			0		0	0
1996	S6NJ00131	ZIMMER, DICK	O	2	REP	8253612	0	8238181	0	0	15390	0	0	0	0	0	109598	2333	605757	2230	1128115	2967	2926646	5548662	33846	218233	651303	7500	201235	315629	0	20250	179	0	0	0	1845	825	NJ	0		W		L	42		789132	0
1996	S6NJ00206	BAELI, STEVEN J	O	3	IND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NJ	0		W		L	0		0	0
1996	S6NJ00198	CHRISTIAN, MARY JO	O	3	IND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NJ	0		W		L	0		0	0
1996	S6NJ00214	KORNEGAY, WILBURT	O	3	IND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NJ	0		W		L	0		0	0
1996	S4NJ00169	PEZZULLO, RICHARD J	O	3	IND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3802	0	0	0	0	0	NJ	0		W		L	1		0	0
1996	S6NJ00222	RODRIGUEZ, OLGA L	O	3	IND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NJ	0		W		L	0		0	0
1996	S6NJ00180	STARADUMSKY, JOHN J	O	3	IND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NJ	0		W			0		0	0
1996	S6NJ00230	WISE, MARK	O	3	IND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NJ	0		W		L	0		0	0
1996	S6NJ00248	WOOMER, PAUL A	O	3	IND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NJ	0		W		L	0		0	0
1996	H0NJ01066	ANDREWS, ROBERT E	I	1	DEM	629607	0	414266	0	23939	239280	0	0	0	0	0	0	254	63369	138	69800	131	129670	320418	400	0	68057	134300	15250	83020	1000	500	1176	0	0	0	1703	0	NJ	1		W		W	76		0	0
1996	H0NJ01108	HARRIS, WILLIAM HENRY	C	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NJ	1		L			0		0	0
1996	H6NJ01139	NELSON, SOPHIA ANGELI	C	2	REP	8370	0	7715	0	0	201	0	0	0	0	0	0	1	250	3	1500	1	1000	3370	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	NJ	1		L			0		0	0
1996	H6NJ01170	SUPLEE, MELVYN JAMES	C	2	REP	9011	0	9010	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	1515	0	0	0	0	16	0	0	0	0	0	0	0	0	0	NJ	1		W		L	20		0	0
1996	H6NJ01147	BILY, PATRICIA A	C	3	IND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NJ	1		W		L	0		0	0
1996	H6NJ01154	EDMONDSON, MICHAEL	C	3	IND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NJ	1		W		L	1		0	0
1996	H6NJ01162	WAHNER, NORMAN E	C	3	IND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NJ	1		W		L	0		0	0
1996	H4NJ02058	KATZ, RUTH	C	1	DEM	831006	0	806232	0	0	22607	19500	250000	0	0	0	250000	317	77650	131	65600	199	198500	501610	5000	0	0	8300	26207	7750	0	1600	45	0	0	0	0	0	NJ	2		W		L	38		30750	0
1996	H2NJ02037	LOBIONDO, FRANK A	I	2	REP	935426	0	890526	0	174327	219227	0	0	0	0	0	0	243	61615	374	187330	266	263225	658870	0	0	73150	46500	21379	94282	0	500	4265	0	0	0	1171	0	NJ	2		W		W	60		0	0
1996	H6NJ02129	AZAREN, JUDITH LEE	C	3	IND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NJ	2		W		L	0		0	0
1996	H0NJ01074	HEADRICK, DAVID RODGER	C	3	IND	3417	0	3417	0	0	0	3417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NJ	2		W		L	0		0	0
1996	H2NJ02052	LIPPI, ANDREA	C	3	IND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NJ	2		W		L	0		0	0
1996	H6NJ03093	LEONARDI, JOHN L	C	1	DEM	23154	0	21957	0	0	99	90	0	0	0	0	3657	9	2150	1	500	7	7000	18077	0	0	0	1000	2750	0	0	0	0	0	0	0	0	0	NJ	3		W		L	33		750	0
1996	H4NJ13022	SAXTON, H JAMES	I	2	REP	676788	0	533850	0	535075	678012	0	0	0	0	0	0	139	40896	166	83872	53	50741	326350	12	0	155924	22850	15016	99378	2500	3790	1176	0	0	0	32	0	NJ	3		W		W	64		0	0
1996	H6NJ03101	ASHWORTH, EUGENE B	C	3	IND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NJ	3		W		L	0		0	0
1996	H6NJ03119	FEDUNIEWICZ, KEN	C	3	IND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NJ	3		W		L	0		0	0
1996	H2NJ04082	JAMES, AGNES A	C	3	IND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NJ	3		W		L	0		0	0
1996	H6NJ03127	PRESSER, JANICE PHD	C	3	IND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NJ	3		W		L	1		0	0
1996	H6NJ04109	MEARA, KEVIN JOHN	C	1	DEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NJ	4		W		L	33		750	0
1996	H8NJ04014	SMITH, CHRISTOPHER	I	2	REP	328861	0	284776	0	59405	103487	0	0	0	0	0	0	89	22846	58	29675	48	48000	207176	0	0	8490	53300	13316	28641	0	0	5080	0	0	0	1511	0	NJ	4		W		W	63		0	0
1996	H6NJ04117	FIGUEROA, ROBERT	C	3	IND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NJ	4		W		L	1		0	0
1996	H4NJ04054	KOKANS, ARNOLD	C	3	IND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NJ	4		W		L	0		0	0
1996	H6NJ04125	STRONG, J MORGAN	C	3	IND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NJ	4		W		L	0		0	0
1996	H4NJ05044	AUER, BILL	C	1	DEM	31440	0	28002	0	0	3435	0	2000	0	2000	0	3300	11	3050	6	3000	0	0	18045	0	0	0	2200	2500	0	0	0	0	0	0	0	0	0	NJ	5		W		L	24		350	0
1996	H2NJ02060	BACON, ROGER	C	2	REP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NJ	5		L			0		0	0
1996	H6NJ05114	MATREYEK, GEORGE	C	2	REP	2135	0	4300	0	0	0	635	0	0	0	0	0	2	450	1	500	0	0	3665	0	0	0	0	250	0	0	0	0	0	0	0	0	0	NJ	5		L			0		0	0
1996	H8NJ07017	ROUKEMA, MARGE	I	2	REP	515185	0	496610	0	30296	48870	0	0	0	2000	0	6666	73	18320	83	41600	70	69750	202955	211	0	146360	7250	9250	126915	0	13304	45	0	0	0	32	0	NJ	5		W		W	71		0	0
1996	H6NJ05122	CHILDERS, BARRY PHILIP	C	3	IND	671	0	549	0	0	225	61	0	0	0	0	0	0	0	0	0	0	0	610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NJ	5		W		L	0		0	0
1996	H4NJ05069	HAMILTON, HELEN	C	3	IND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NJ	5		W		L	0		0	0
1996	H8NJ05045	KARLAN, DAN	C	3	IND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NJ	5		W		L	0		0	0
1996	H6NJ05130	KRESGE, E GREGORY	C	3	IND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NJ	5		W		L	0		0	0
1996	H4NJ05051	LA NEVE, LORRAINE L	C	3	IND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NJ	5		W		L	1		0	0
1996	H8NJ03073	PALLONE, FRANK JR	I	1	DEM	735687	0	658367	0	3604	80921	0	0	0	0	0	2008	272	66182	129	65241	52	51662	242496	5650	0	95913	174194	28712	179059	0	6500	45	0	0	0	1633	0	NJ	6		W		W	61		0	0
1996	H6NJ06120	CORODEMUS, STEVEN J	C	2	REP	320856	0	320354	0	0	502	56	20000	0	20000	0	3143	197	51180	95	48487	66	65800	237829	10000	0	7150	0	3866	5050	0	0	1002	0	0	0	336	0	NJ	6		W		L	35		11500	0
